owner,balance
EmpNCG3bnv2akkgqwtz3RZaAqot3Zq5my5aQjz9MgiPG,1
CFWUwEqx7K5kB7nbXHJKyM4fRVDLk28oADjbfF4Fyeii,1164348490
6HNAc793sA47tPa4MHcVA7tYFV66aNwyVbpSnkSXpaWo,64803
8F4xR2EWN3bjfxHsp3xrjwnfeBsAkGAnKVVbbGGZNipP,3
wohyfnYrUXbPyfh4C5xepckKWkoPVDwCvh9X6GQJj7C,6710416
5iwsTj84YTQgRkGfD5QkMSZZgzDDkoFQXBMd6P1QBwNn,2
Eu9FhnHjUoWjPSeakLQF5geYjHAnaLrAGoEhg1e2nopq,1164950619
4ZZTiEKND3c5pwwA8WcwBwEjhmGL7qda5RTAv2mo78wj,6
7pyGpN4XYYGAxgLE4dPWMWjXY8rSGiHYmmJUFsmpkXad,1098659
9j4g2E9t5Bmfr4owwVzuv86Gsn2B4i7tuzWL3DyDfyjB,5
5C7codQRXgGGnNStGmwdapqNTm7XpPW2xpcdCaWyDN4n,6505233
6M76XPjafmesV7t91UtaztqfEiwEzDABHQAuVmdrgY6T,1166099124
5v8hYuTKEc9fK5po48kAf1zfVPJR61iDuoBEk7rWK2cE,1435254
FEpbugT2n9qGU5JURjywpYR96HsDNKc89QjrJDkb4daJ,1
5ArPq5KavoxNPNDCEc4vsyj7DbhMKrEiUDonsUJPSy3B,93100
3SmCwYCUYnhzEQ2jgpFGgXB2qPewuDcXqAHe4WbecaNu,60537121
FLBZw9ySTkXUXBa5yzTA7c27EHYR1b4MrD6g1jmRYLwX,1168120085
FSC4x44kTrBkSagLMxbuvyGdPfEDyxpNMJNZgUqfTB9D,1
8fKCr2N3187AoTULuRqZSJ4gUCjkjFQ8S7TyXocoqjq8,225454
DDyDoga5Fkvh8AVamePCFfVViAntkCkKGWFdaiKfvZcK,1
3LNGH8bktHoQrT8ohFG4YLmwJg1YzYZCSkZhHyAApc6J,1052754
2nxEq8LhPePN9xaKWbd9mJMzcNuhMc8E9L7i5s7jQDwr,1170054921
3mb87SH2G6c5WAmqMy2Sw91zn7zGiRXfPSEQhvGHkR89,1159891665
AoQxX2XfWVPsD2jGqUmaRPXDFUGmyj8aTP9meF72XC4F,1167770833
9zscAj45hLVSu7LkVxVzENvjPcauVSoL4LsuzAzhjEjj,24629697
2FNrenQk6AgNxn7ukLGpPuj9ZKbUsGAVp7fteFBkJQ84,4
CchYJYYGCPQQdqHYuUtH8eH9cdGH1jR1xQ4BjdA8wBHY,2
DdJXgFAdc6A78dXmHHwdgcBQfbEYcM7gcAnCRrPBdDD9,1166476993
BrnMNcFz6EzjZsQM8xNbrTsJE88fyXU2X6Crar9QPpsK,1167545133
3LtsySLcKoW4VAp7pfSCGAFpwwuAVeqhe42fcc42aSpw,1165094573
Ba4k1h9btjSkrgf5RgaFUhYzFff3V78E9mHYhE3bYqro,1163357495
CcgqiNurSAggSmLtRr4fRWR2Y54R5XKqLSxXrarBdcWt,1162807195
3gn3ZRYAXQbvAYiG7rbPY1SFpRiXPdyENFiTZFZaZZGx,2
4LwJMADjQovqhmf4GPx4U4RnB3sNw3F49TV3g4c3CJT1,6244564
5eLby5AR3SuAVomd8b7yA37pLyB983ps2kewvhrMmNMu,7444377
2aAneLw1bgPDC28gjZnm8cakDDcDoirqDCdrqRiF3L6D,978404266
3d3Mw9CN92wmcp1ViR7azVjjYmTFaBJuSKCGpnAQUg9q,7563318
D4JrGQaNuUkAikBH7w8xMXaUF9A7HM4ERvFCVxReer76,1164345134
Ege5JV2t6HFrcHjxYbe2HirzsTFsqpDHL3NWyjjJsb1R,1
8qn7Z7BQDKXicaASp5XkHtL2dd285w5Pw4Rgga3supfS,9765985
9DfvtagCh8Tdzdivy75pJ5KkKmTTTQDyQx5g2aL5eaRv,1163413615
6d4vuhuSa6sBhZgSWoD7xYvp9uPsa2rv2L7WaZgTR2XX,1161476878
EJ7rW6fXt8aetts9eXecZQLJP3f2k4Qahy8NMoQDcX4p,1166319663
EodSreiBMkJXwYCKFJHAnQmnVqDQm7sMCQy48DbZakXK,1
BPU43efw2Fmy5rWLMzb3zaWJytVpMBZqEP41VLMwhDNT,1067769066
CaNSWpKRxv6CpXPBvdGZSthzH2jPvh5xqZUXqM44pUf,1166182335
UnpDMimjqUj58oT3Gt7bXqWdDkmTuhzxj1j6NFqyWTB,1167305138
FTLR6wMdCze916vBoUzduR8FbuKZRPXNmcEAF62mF4jq,1234418
6EeVdkz7GkGd4qkRctJ6Xty9tKN9dZBX3VRxPTDHMEN1,1167936011
D4oWRsd11owtjtZsDSsCfcxnhZJkoxtyhk5af9rF8PP8,55547
JAx5T2tNVVraCk1nasReG7Jb73MeYb3N6xuCju51SEQQ,1166674622
A5Q3mnVexqWfhVYkN9e9AZxfJu26dZQdeDonUQ75n4Y8,1
CgV843xsqEwXTGeHDpwiFS4Z1viXWZaFQRqyXEULQKh7,1165863836
9sTJpBi1skKqgScCBmbXpy5j2yQdtKhACMdfKNeHR7NK,1168667278
CXkWrinie2KQEHf6mWzUKVZQvUZM1nFSq5fZAgJ2bV5n,1162003609
775a9LBV9vQsgfMxmK3FrUDw8XT68Aea9AKXLLPHjzmZ,1166621531
33Ecak652jAF4bgw8qHDbrt2oSnu59UAbm4MfKJBDbgr,1166249824
J4aDaNhyHxKiWeBQjgtLnXyD2tMAmGH71CXhHLoumTwk,99028170
A5Dypmu8aKQHAhqMymSEJRHVWp7CoqL7uxqTpT8bGXKz,1167952127
4wtQjw21qfgu5du1E33YccLn2r6T636Jj6dUQRWtSuLX,2657956
CEFBizk2oinfpW8RAKZq3M8NHp9bVqPT7iSdZ14n1jLy,160372
7HeAF1YtLRckURNhhKYwtaAiaS2rX5ggeK2zWeFyHYpj,240523
5XGU1tUGiXYMeEndDWED58R5eoUuCX6Qs8WpeNT5B5aW,1
AbYpQ6VzEAv4F91CA7KLVf2jn7RoEDAG2qiCF5vseKrH,1164257473
56oVCrLgLRdiPwuewQg4pkdo3CUCmuz53TKcUWRSDH42,382563
EPbeEAifuhz4AcBfpAE5ZJjGx3Qx8hREF99qX9eEC3gp,1160269821
3NGaH424kiZy29SnLnWHFej3e1j8GyeFoFcR9ZRLb16k,1148927767
99pdT1gRiFVeqnh6GH8jr952mNEHqcTWF1eRydYBzmLK,4359545
7NP78o7W6JxrLQ8S1JPdAgzYyRjBVGcdwMmVY4uwmrBs,356090223
D65SZ9QbnB4G67SBXVt3vcaCk4MMypsZd4598s57MGXt,5
HrPLcuX7CVVpVLbGZg6pCBHTLLMm1qL2BQnT3hsp2ihZ,1151825508
CmmoSubtBMcDdi419C9aCRgH7scbAr3npSahH8Ej8mYD,1012475
58z6L6p19jHGbEd7ua6V4YhCgn6eAPjds5REZFa9qdts,1140140291
8ALL29FfewFk8Vn2Bdfv4SabFdxquLdMLQRqFaKyQR1y,3
82vkW4eoqyvY1Rc4yLnnS71bdij2AA5bxq4dJo5Sxrw1,1
Chg91E9ehK91HHVUAwyjYY1Pwd7U1vfd8e23Z16PP7j5,1
3gLZ2dcredpNdviyZ8eJHbW59qvNE7taeZoiwGYTppF7,1137086545
9WyVQVDTi1JT3FMQZgUcr4NiSKU1CyWFqRz1G1b6Pskf,1863109
2MFoS3MPtvyQ4Wh4M9pdfPjz6UhVoNbFbGJAskCPCj3h,1
4HkBjEUC6EKUzmVawFFo8rsKK5vn6DzWNaig85E9LVNf,16423
4WMHm7AoPUAcWnVwbtCHammunuKRFreLb1jq6NzgDb5X,1142001218
7McYcR43aYiDttnY5vDw3SR6DpUxHG8GvLzhUsYFJSyA,2
41ij2G8oJqosg82nrYKy99p1ZNvhzTuHq996mVQhvipL,1148715374
FJE5SZMTKJaqtTz22q8ew3spxyzj2a3QmeNdwDkDxUzy,1150298817
AxZQsPXK3if4nYJ9qvmBXb7eVhd91FhpHyL5Z3G4r5WF,1151885823
5zLqQ68rc8iuwa9xt4haZKqVSe1JrgcCLggs1Hnp5YYk,1148139776
GiqmoLun1prBP2UezWeinzPo96CwzCCbaHdY18S16Axi,93100
DjismoKxEMwc2hvMLkU5V262SRxn1aFpACunjvcBKgPP,1158084112
3AeKKDJHWDNFNMjfRK4p5uqNHuXxPRWkKd6mZvmadVCF,2046971
GcHFDu1fXNwSz4MFqnVzeVcrxB997upSzYGx6QtFccuD,1163002483
kP8aw8sGF5GbGKJJohwdc2GYmxDgcdrNmo3hcUF3QS8,1160218248
GTcpnW31jzYQ2wLqutvNioK4pnduSTTiPFheNZ86ejd1,1166199763
7mTFZErpBa6uoYzo8a8d7to7ju2SBCVEFX9sHybRJAHQ,3106901
FSPKCwmN41HFpzbYCQSGaj649YnoDkHs3YwN7LfitTCq,4675918
3SYUf7g1qc3JiLuUKDqbwk7LmtLXwZYC4XD6fEMbApQr,1303776
9x5qdnjcywdd8g92DNgzmqyQdYNWx6GTv59T6aVfsuvE,905564
myndZnNcJHigm5QQWkVAUfEVGkSFomAuvyk14rareY3,1166728387
3ZXJG5yhpUce4agHZqBciDRT3Hu2V2tdSjqPzVVpmPiG,4055560
9svavLF1ZBPr9BKksBNuzsQwnfinaApgowrRjWffDKYk,10556253
AMHTRoN7t2ovudDcbL3mpyFgwpXd6NTkbvHYegDLwUKU,1168317392
5QmaFfPrQBBnkSgKqsJGmreW75jwpvBsn6ZxW7vQkaHw,317940935
2gr8uRHisjnsKUmctTP4DDh4KMSzq57xiTPAmfQQ6hZq,1165086163
FUAyDG23ACx8Qm9kggybiZ14kS3ug332SbHykmK9ViPc,1163083406
7TKpahXEjhnjNP9rDCBoSyeT4YyZeKcN5AxSfGhxhgsp,1168317918
GTzrK8tYRgueiK1ye8AKyuWZoQot3CTBpG7AMcmaUzf9,1166543011
9i2EzCjGKUn4rhJkLRchyHtePb1ZrkdkWa4RF5A2EqqB,1170744904
Fci5D4PimwwMQy59TuoBBRZEpa867xVi7JCK7bgb62op,1712380
ATCqa8aNHhNJuhrD1mWzNJ5HgdGKzcfxXN7seToVzWLY,3
Dfsdu87GBcvDC9ZYyjXPN84srtDNwmLudnTiEQmz7wsX,1163243514
65VhG9tKhcMVpXTV6CNwVEoi1scgv62eXTF2vdeB4KeU,1160426357
Dj14166CRvBTZ4qdTyqURNTwQHGLZJy5HvnzJqL11eL8,5662620
2YPXFTWJjwLFGi1aqUSK3hny5dV4Ptr3FhTHHCe2Cp1J,1
5C75qG8YMKgKNVjszv2jLFdAa2nds1mM9D82LRmu659x,1160419372
5hbU7tGWnnb87tqfbDZKVDNaZpyWFj2HVdoAw3e8TWLd,5665535
7rLFN2mDbEWAF9PXS8Dhn1LtYjwMVAFRm8yvzpKJVR8b,8828524
HcYKz1Yh6fBnQ9paadtDrFRrDUoZgyV3Lbk2qH8s8yyX,1
D8Y4MbWeZwXz1HpomjK33R1kYbnVsGpM4jUUhTQLAsH5,1159759951
5AdiMFWXMQZHabLmb1GV28XcQBQsDFzpKvWinzFvdvqG,101
EupknHR9o2SMJaVbFbvJ8eKwNpqLxdPhFdTBZHs8oHXU,1163083018
BGgECygosWXytsrfaX8J3sWSYJZyA9wPYtBvG2huf61j,1
7mhZe4rDaPBDpwDnKskMwhankJB1VWy281vEsAUMA9fe,1163624650
4Zcp6Ph3Hy2opBHA3DyoFZpPrQ6AHDHiuKskSoDmti6E,1164058396
BjxNbUpEGZMHNJkWGQmdAPPWyJEa5Q8eSSKy2gejubxt,53779369
DCrwwBS11oM6tqAniSxG3zYiS16Sj7eA7siXXAD7sGey,1166204540
9MsrXA2UxV7UEy3GXxgKoe1jNNrreWw8FFYE2ZZKHXKN,1163602415
DTQvUJfCXUTd5DkZM7oEzsYjmvAd7uj54pEbedKNighi,1164745900
6irpVbub2DDSQaD2bkHk8WTG9z2JfV545G35EbyQ42zT,1870187
GmRigBm3k2LVFR5H8A2sW31P3tLoSxYSVxKdjn6xjYno,1
J7d32AfXZR9gbARquufspALEs7PUhjoEUT32yp6d2SLR,1715838
6Fbip7vCAkZcPTc33Vt567btXKmPSBqQed1B9fPB2eEw,905017
CPbDK4rLtg6eoVNhTQJUvFAUSWgZFV7n9hJjzo7FDMdg,3
DEpwdGufknxJsWWw5tyqZGWfqACgT2iRSfYkoKDinane,17460009720
F6geHTKc6QisCNXTTQknBNB23JhvYc7ebCWeanSSUyA2,1168778255
HgNuWv9tMGbf7ZwLHxrwettMdjDBru6T6Fw9c5CDEy46,897479
HKj2yeFWUDUamV57gpNwYU6mVnMxJKHAciw3TFpUXrPo,10761017
6cKhG1qngTmiNVnq3WDe5abu4YvMXtphj2QHVyfdtzaF,5687622
DtqU5Fd1udDRAHyTcMPaWjhUQmyLQ9ez7yzF7m5Hcf5d,2
D5gZj7GT5bBC2FNUJhmXxUZKTHrtczKuN7GKttB4ErDR,10662
Dqm6Y8VChHYk24TsuM4Cm6b2b6ErQfKVnwD4Xge6SJsN,3
BrCbmdvgJ2rwScjHTXHEnLPXVBPob2piFx6Uj9NNRJJ8,372201
484mzBXjuxbRsecDCGTKLip15pzzapCuvamiZeq3Kum6,820766396
48oAtZpcPJJysmWhZdMjhnRY5bgm5WT835LT5rY2xhTg,1099104
6ofXwU1s3Ma4ZcvLG29UD6mm1auDV5jumMzRnY1FdFVE,1168906517
5RjSe2mb6GVavtJk4LtboNy37pcmaxbzE5fPFdEhjMUq,2
13LJnRF5mSbUcjy79yyR2krquT2ovDnMGhHdfVuz93su,1165796338
Bk8crGbRts5779vtbih1sVqpSuFmVmrakh9GJVeocZAh,1169732897
6KqGamyBBSpNDkStN9btpafBJ8P3Ep9eYftiarTp436U,2233
FNRBahDWvawD2draTgV3DWyecQyyHk232hUVuY8rT8jY,3128119
4qGpdne7mh9qqJCAXNwQFi23yjqbmsWqKAKioJ8Qw2RG,640308590
7cBQii45dJoQaMEdtfn813S8PzYVA8d9y6CD53BLPjev,36886
CJ8g6RuFd3mEWxePR97QXhgA7GmoF5UYVFtg6MHzMrML,1167121769
8RFfxYpbt1nFKM9HCNbAbPocYkLkvpNhoG5Bgb3aBPzk,90900820
Db4rSWPm3JiSqSVSDJgQPtqakJUauggaPKKxec7ymWBr,166189
7X7DaUxPPwJLcFaqo84G531MQyPiuoZaQspKQEhGbRvG,1162629246
ASczS3AUK4oJg7JmrRMfzfcDKKb85N4S6Nq5DCkUmMv7,3582882
6Au8jZsQQBjPgvXvdTCGxjCEVawwgoMerJhfS3CTJtqm,1707519
J9UJYJ58jVNDbCaNtWH2NAvpgreBT8coAT2MCWfQMoRk,1861939
CnLUUHQiUPrbetJteroEkqvWGMqFaovBamvaJhSAJeU7,1159145226
FKgWyBAWoJzHD5cKC5wE4WEsELXBM8UcdYt8x7aN4KmX,1157707389
7MNCFyDHLbBus5ansFHELGKjye4QAQPVqvFGhJikzsM8,1
GRE7m8QnoXTXZKUifDYJZtXhXt7ydHiH1gY5tijWCLCC,1707767
8r6kjgu4AjxpV5Tfpc3qPRX2nFEuNdVLcpYmmCkRM6y4,1277748
CN2tBCKpJHhop1figmcP9KwptvDA6NQoGt6Ndt6hT7iD,1160434708
DTgZ6HBUWHJbm9HrCv4iv3z23Q6vECZnFUKEwL39kkLU,6544479636
CPiXvyx2NXHBhu46YXNo8yCnTfuVihDNCzu5jpHmRxLP,3
6MLKvkdp9NMi95f3yhodGqDJebpYGn7t7PZPMVhRYoNP,79883
8AgU7xTeFcxMSEWeKmMVeYKVg8jNrHBAg22jEJf5yC7L,8933978299
2w62h9RQErsyZsZffu5WNRKmYopjUBHTQTt69ugbAdDD,195069
Caa9WuDhgd3q9XWYpxSQY5AL8qqbCo8127qWPH1bMGbN,15634
9GJbpk9pcKtPAHfeX5fHkn7K6uteSM8aLZxY5WUcq8M6,1
EeQACyGzcCYSmSjwYPnsZzhk8JyStQ8zeaY7Ad23KzS5,1154804940
9bfcWCgenxZsyzG9Z1KK46jjXdC1FcHATu8bQZaNbwD5,867000252
jSGa23rDhwbgx55NAak7ajTBw4tev92sZbix3UkHqn7,1
GVkmdxZYoiWbZwg1uo64yGUBzJuc6Fkkir6EByd1Wdba,2965051503
AnoMxxr17Qn2zW6VsKuhi6gbn557x3srDgwukP11nNJ4,16385496
5HqX1jraVKHbQwZ2LGjBVQKLh6LLMcQBpWspjXGnbh8Y,21891
DE27WFSyucduqCE4RtHp5YFzqv6XDkqd2tq39kbzApvk,1148529214
BoQRbgqAssc7cSPVVxukYu6vy99MQnyD274Qp9R2krFp,4097828
CRNK2VSq9U5bFaeeYwgfBNAUsGa2bBGmJj2S2RkL2ofc,1142894082
2sepQ7JUDrPrFFbcetYwgy4YFv6cePehx4aQkG4XvoHA,883283
HPdsKmfnuWfJ2GedTbUKwJmASS6xKxES4aAgKm9KvLo2,1085989935
H1ZiWRrvup1v3cMUAL8hZbr2n6PeokxNgjQphXAfYhLr,1136293703
ARau3AwxSz9YKgP5UVbArkfnoou4NyCT5y1T7BPC1TFx,1
CGcg7rCgdYouVje6rpFFKq9iBVd7unvAQzg5cJaNQcTp,3
9DQbnmL3HyM6ea44oFJXtnbEuhvktwsnJfa7e6JgWYqs,1071271
8wxVL1yY3HcNbDjko7iyvwZvnbPnZ7DPm79d9RBDMRvF,54654
25wU51jmzs63sb7DpAfpxt5mFZWvUuDVrjK3fGm3Zmy9,1148097474
3P6AzDAeqUEuiZbgVc4fwY5Qw6SDbt4MUwBYuhsjp9Xd,2
AqzPBCec81jU7mq57SnXGe7KZukWbiZ1DvimUQGAxSy1,951006441
94XaDsf7RSzQVC5ZQqeZDAra7TNHFLP27UWcw5nqeXuM,1154029626
3jH58LDG2ZD5LVh5W1pGDD1ZCUxUjNjY75DtrkKRZKwB,1
6ppt3VKtTqS3Z6FHmi9SR3ZSU8pTDb5r3s5fqxDZHJSe,4
5DrcG7RrQcqNSTn16StVMdxm7XUkQKcCC6ABBUxvGrQT,318046048
DKSmZ5oiWRSpaKq85e3eXqqSrEsscgqSrDtK3pFAFrwR,4
92bjAUQ3aw1JCwoNcMz1WuVnxb1tZ6dDQht5ELZvBjn,1161131636
5skZ5gw9ctXcT4TbHxSMGGQdi6Q5KNhrS2nQKb4NAa8s,1163641729
5AgWgZJrh3ZwKsueWstUDA85sXAcffMbWmV3xsuRLsv,1
75ksakXvgC2KvMgbsZwNUAa6EqE1KDX4n1wP3qrYpcvi,1
7SmV9ZrGWxexnyUbkfhaJKmRxcbXAFKT1fKeJdShcNTR,1
Bk4xcFriuf4vcLRxEg8qD1YvWKPUfp4TFq3eCmk2PrF6,1
H1yyqQe7teqzqETtwc1QBWrYRAQk3Q1zhSVWQiCpMkMP,6856932201
J8sBos26iQXMxHvkMFn6csdEF9CJZTrrgDQBPnu7GiHc,1869864
8i4iRtkqi6RwMk7CxTbqoEEy2UVBXooPui85ZMFPEEa4,1
AL5gqocvgCoXtauBw3izpcux6xtK2xxLA5QWhVT47BE4,10342332
8AXLdgpFJ8UNx5Ljy25x5KWQa9bmHTByfx1y5kypYyVp,1163668565
ECe86tQBr7MraZjuxBGVWyAUNHgtJicaDfw8ZYTf83s5,3
6ck1hVHC76Q5XBSdeFyLQvzxwVSXN23ZRa4Z6fS6PLNv,93100
3msckyNkRQxiCdYh52bK4H6hxYnnVTDis8dMGGNrGhcw,1167169824
CSQrkNBoX226EsLQ6GEt9WegpXZJEsLZvySgt4fTRAqk,1167169824
EZ36YTA15C1SmDokmBjPkRY1xPPBqoXKPx1ufmuYKd3u,1
GSEFsbkyk8W4dhc9GWxXR9j8ZPxSz3vzZuX1eiYGuEQq,65047
9zk6MgSKTKsT2YeUcFmPoMYcYwDS2LfkBJiVwgkaYimZ,857533
3XrTZpCfZCQ29inWJNbpMVLYjvb7UiCkkMvJ85EZAp7L,1164860830
G5e8aKYadd8AhTzFhyUgk99QjMVcYBV5yEmHaoLdCxJ3,2418446
F3UZLzo8cQnmQF8o9aENMzUdGvwAunWyFFuHmZH5cY6v,1169049053
9LkQT7Fh3soWtqXLj2JD6VEQKe3uo7CA5LigunpZjBNY,1168065909
9vff2J53NvedyFvVrAcMwqRaxcQoAYnGPMFBboMRyS7b,1169736109
HESkgd4X1GgU1PxaLhfHvjp12DSDmSQ7m7yws295cdzt,1164878274
6meKMu6sopuKBXSj4QEFdo8rZQWZAv2HZWy2XXX6dtGi,110067
7NQAmMDUR5W4ipq7DBGU7PPohJ9hFYoVvLz4YqxKYJHf,1
G7yhALXGimcTzzE6iScybB65oZ2rMjsJ22SHsEu121Sa,1166945058
38HrTkDBWRuxiDGqFexh4PXPpQpPthU4T6CKZR2SC6TE,1163412085
vEWXDmPMkHU4Y865GgWodnRGsgJWBCfueDY7CMBm4jq,1933143
9jLPu839wjM26KiCbmGypMv9FjgBMv4HJfqeHYj4fiZ4,93100
FvaRU7dub37dvkCVNEod9qfgAqXaAz9tXtx1afTQqsfY,1
DFwfp6gHgRuAUsKeoyPYfkLjxgRLGXUHfFpLT4BjPmgz,1167095456
8BzhpYzGygsZZgAaCxoAzWHxz5SXDHN5NgWkn41mJhXT,224041397
AcHdRdRv6Zv3QvU2eAz2F1Mr3LPBnaCsmuXadEY4pmGD,1
8wXgHgCsAbkCWeRAGp5xUKVJmVeeMeqWD7BARjBfa4RF,1162996340
2LQEaR1tptD6XiQLjRCmpqc2RRb17HaDffK732YSF3ER,6
3jJyXJp384JUNnAThiz9PyPaDJ6URzcnzN7A45UrMX3F,3109937
3UNdboKxdsHnxdbNzFTRrxQAqF38dKGhi9AM6UAaUnm3,1165273720
7qs7h9kNkmkDnpwZssh5uqaQeMbF1nTXzegWDDLhiuBn,1161515620
2QKSghin39TSxtYnpuVQunbrQNuUkzhZxXvEiqaxZo4C,1165096808
BGkMiAMkLveSS52Jp3NA4kA6s4tbq5mq3CJwbDJ5ga8K,13870591314
9s8Xe5CFU89XKCcvHq2xmVPBwMYqa111LJXmkYT62P3S,1163398960
7L5SHcTqc7n6PA9RUmUMbxkGgGaCBZD8dohWscxQGVfe,33816
2v7sYdmX6T3GQgJQX3SrhPcHNmzLG2bN9PFVdJR4ktPg,942336288
Gc9SyTjURupuTzrzey2Z4Rm7jX1kZvsNXT9iUmSd5FsH,2
4g7xLoLQ7X8dSuURD9xdUry4mMHuDCPvYqP6t5RhZ5mQ,1715517
BgArkTroAoCNcoRZrtYxbi9jTrnh52BfUZMNgVUvcz6M,1302283
5iQKmb31GWCM3PWKFds3XdHqR6vRr74ERxeGjtfQGqFC,3
7AmCNanoc8ATjwrEuy4zd7LxvnMgtqnqPryK29zeR2o7,1167828796
5DGfDb8V1qL1PaQMsPctmw7qXyhyB4LYxgkHa9dFicbF,2122625
C5tSrJy5EaPwKZ3L5WFE1LR8YyDEypt3SrUozZFx4AXh,2
CssHTMzfZeyrW7VpLbUAsxMmMGXB4uscLq6LJWpssZh3,269662281
9oACaXotCRAa5CMdVPE71iCKgAcLxMcZuFDaT1ufHtJb,17369078
2W1DU8csmYTKb6fANpFPDRykpDHLaDyD17Vc9xgRu1ek,1171554633
5JQZpgEBqg9QUHJ9qH8eibJ43nXrQxkvsGWtBtxXSe8r,1026555
7CKZmUPytVQToqoeKEARiyy68M5FYSGkRUutWu7Vimf8,5065614
8g1WDTyh8rzsmyVEqYe6eJmEbcnNY32PEtkDwWSkg6Z6,7792344
AAcmRCC94xHSaFg92y6NrDp2mQXZk1k7NX733zkMkwhU,1157556061
6pNJvcqwHfZuFpdp8bL6QTkoFWc863f7mdN8GsxDSGJL,1156102161
2FiYU1NdK79Yqtma4N7bz7xGRjQDfPkCv34af8D4S65x,1078416
FeSheicxzcnaimn3qeA14WDZrid7ZpaBmrmS1oVUnUJv,1156636299
9vcXt8ZSgRmU9dZ32pdhY6nGxRi5DaBRZ6jp4q5ec44F,1083060
DF8vCiuT4kKfd3UUWFwML5r85MJY5nycdS3k4ucvVVMq,1143849136
YoQdrVrGvVETk3Fz5wvh3Fiy9NMzn8SVEAxpAxPVgtV,1
AAGnq7m58f5zYU8twgaQxv2SQaeBmfMExvzMRVCChHAt,1684898
5x6H58vo7hGA4PvE7Yf1fHj78DpQWGagE7LyW7TQVEq7,1147823421
2YBBNURiW1DXHq7Dex1Z56uQUxRqr7JHsAuA6dYKN1Az,1145059817
Erhgyu9KsCPqWdAom9qFKQH7h8bFyaDXsk6Q7inT5acU,1148669188
Cqf6Gu9yQoEGgUPjaDcqgAdHor73GzkfWau7hr3hhy7g,1
CeohB5qKU8AN9248MRjcm3W1HRpFhRAbKEoHX9XdRU1f,1152460495
8oz2wRJBczCEGzZZYAA9MFHxAD73y14E7q9UJMiVpScG,1
87X7vraV3AWaAAFLrkaa8wk9iagpkfayGoVFLzmGkxxf,2
CNRGTsfzbmdT14Xw27hse1y3DZdBpmeZCRYKzeNkMLVA,80740683
C8DyBsgxwezd1fppoD3T4QdDDAdPgAkVhDzDsLX66Fjc,1156937087
8xPYycoJ33h2asrkuxnSZbgbDnbnzAJwbdhRGYzEVMgE,1708068
BNSgaYhWVVDB9XXw2CB9EYsD2DmUfoRvXGY4FG5iamwi,1164933185
5bJChR27bMyA8Hj2aNn6TVT2T2BXzgey37bR4xPxs6H3,1076224106
9PjxVDJtDNUaRXBefFtY2Dw6sMee8HnzRYWCSWP42FxV,3
84qEwTUAyXWmuc1emjghMZC1Mc4sVGhtADoETUaqQXNW,86631
7BbYk4nou4RzzDPVJXub7EZUmiTpyvaeDXn4ySbdgs6r,65569
GKPXgK4jcdZMb8UXN9JtnSv7PStpzJzTc8LESyyzkTXR,156620
ES8EZm6ic4hSvPb3vyiyWApVRU8tmTACf9tjfcEbEbRV,5557694
Cib6koSSUrdenWeMdTojR7ECV3DPzEdiGpPCPMsAS5NN,1
7TsA4Z9FoQdFKw2kp52HtfdoBUMgDNeUyCotbFycFEYR,1099893
CaNdH4qkVi5yFtRWaQrZnZj4tEzo4F6RnJeg2ZYHReCo,1168923609
DqdUJGjgge8qqx9ze6tewsVfkpEwzsSDa5D5bGFn8crF,2
ETjMR89woGHG1dgcNWkTaNDEfDjLq2zSNiLMDeQamGrb,1169896236
HmuRwA9iEXM9yoCz7vTLH8vga75Rkjjb4ZJve1UFDA8u,31721108
4E97VUq55QjNZMBcH3xJYgU6rWN7m49FYEuKQSjGuZQS,5048752
A3rxxjxrbtpwUfKRzPQeKSDnkfBAk6SrBb7fxWYHD8YQ,1171030000
GVAfYxG9B3NcffUhWa113aWCVnZLwU39YjPqYw93PWty,1
9eVagbHNkcyy2YEvzGvfKckiYK6AXkYmT8BW8iU6tL7f,1166684604
5P6a2P8sFByFkonNbrDo1eGVnqwDYt8d9ZsGos7zpRmv,1164457300
6Q2LtdmrLusaC2w9xKnrDNAzViiCya1VFu7Jrnsv35Ts,1165009138
EH4Yi478vkfuw3ZAnD6ce7HPAtHy967gFbRLDY7vHvb7,1156768987
A2TSrJhHYswg6Vn1ceH4ScatFttoSRs8Cykyb3YuKd3p,1154892733
39mtNkq55WDR6x83gnJR7z5ypkmSi6LuWcrd74wBEeaP,1155362379
GgJGWdajkgHUQXaCB2jgYchYPT2rpPsmkTaCEGmwiHh6,4632597
Dp2ifbkgpnmZdC5uWcv2o118Dp1t1M3kqvdZG8iJ6BeK,1151319635
5kgoBdggy84t2HwzXhQZhDKaGGQVCLG2gD93cwK81iwX,1148343518
2sFkjBZtX7b7urbmDXSzobUyG3qha2NVgoiyvV61KY6G,1150039850
BFuV36FiYBPJ53XJhTWHFELurPQmAxXzY56V6dWsNRik,1140802387
3DVSfhY71xtGpJU8HxGK1aQUgFayfZ68HVBmTzesy4p4,16358904
654s1JeErhC11zyW4nTaWdtm6mys4LmoqvswZKLm1coL,1130275684
BReMN8yAvYQL4P3tC18DP7YZJ5R9kWirNzYWS41eyGGb,1
89j8WbsTJBchLBPYhDw6oNfw47vGSBZEtDqV1cjSVdhP,1133130066
HY3ma5fYcYUrHxny4ZevvMzwYfdNYJ5eQMjVYCrVnbD,1130161320
